1.000000000000000000e+00 9.653087258338928223e-01 1.377115923465593861e-13 -1.021781921386718750e+00 1.030811395442976508e-12 1.150214910507202148e+00 -5.068931385743269402e-13
1.000000000000000000e+00 9.718264937400817871e-01 -2.245830474714716196e-13 -1.034457921981811523e+00 6.715378036634134240e-13 1.137451767921447754e+00 -3.279510723316197973e-13
1.000000000000000000e+00 9.495735764503479004e-01 9.001682769476282604e-16 -1.014822959899902344e+00 1.211484580189436944e-12 1.172794699668884277e+00 -5.927602701218115389e-13
1.000000000000000000e+00 9.573500752449035645e-01 -3.028125981300450187e-13 -1.027292013168334961e+00 8.907700965732345821e-13 1.159151315689086914e+00 -4.328540293124100158e-13
1.000000000000000000e+00 9.350971579551696777e-01 -1.428520252392748158e-13 -1.007657051086425781e+00 1.422308451570764021e-12 1.194494247436523438e+00 -6.883885822484003825e-13
1.000000000000000000e+00 9.423379898071289062e-01 -4.317169993890701551e-13 -1.017604112625122070e+00 1.130071405376631422e-12 1.183822631835937500e+00 -5.468386702657535015e-13
1.000000000000000000e+00 9.200850725173950195e-01 -3.201089295978148952e-13 -9.979692101478576660e-01 1.638044300894536676e-12 1.219165563583374023e+00 -7.841822894164018898e-13
1.000000000000000000e+00 9.279782176017761230e-01 -5.739596081397180249e-13 -1.006560802459716797e+00 1.376875718474279697e-12 1.209240078926086426e+00 -6.631606613675955497e-13
1.000000000000000000e+00 9.057252407073974609e-01 -5.221544225643415249e-13 -9.869258403778076172e-01 1.870203644727119752e-12 1.244583010673522949e+00 -8.834091769736873712e-13
1.000000000000000000e+00 9.140717983245849609e-01 -7.528292767823574483e-13 -9.933759570121765137e-01 1.637621895728136323e-12 1.236324191093444824e+00 -7.836572103042671600e-13
1.000000000000000000e+00 8.918188810348510742e-01 -7.559889129635233296e-13 -9.737409949302673340e-01 2.112711698296076968e-12 1.271667122840881348e+00 -9.835394217810877748e-13
1.000000000000000000e+00 9.010260701179504395e-01 -9.592296575100522915e-13 -9.784348607063293457e-01 1.907749132279423776e-12 1.264314532279968262e+00 -9.058564445427186307e-13
1.000000000000000000e+00 8.787730932235717773e-01 -1.021334817934149708e-12 -9.587998986244201660e-01 2.368303903682589251e-12 1.299657464027404785e+00 -1.084284680270830581e-12
1.000000000000000000e+00 8.889385461807250977e-01 -1.200171472620636948e-12 -9.615424275398254395e-01 2.189075309910748501e-12 1.293292760848999023e+00 -1.030038576134428840e-12
1.000000000000000000e+00 8.666856288909912109e-01 -1.320288930267699001e-12 -9.419074654579162598e-01 2.635755546112616976e-12 1.328635692596435547e+00 -1.184429182336799169e-12
1.000000000000000000e+00 8.780047893524169922e-01 -1.473487889862290512e-12 -9.429000020027160645e-01 2.480417347211494317e-12 1.322869777679443359e+00 -1.154425188255869816e-12
1.000000000000000000e+00 8.557518124580383301e-01 -1.653541236226740985e-12 -9.232650399208068848e-01 2.916342514702741084e-12 1.358212709426879883e+00 -1.283268847088181452e-12
1.000000000000000000e+00 8.683292269706726074e-01 -1.781376912299292847e-12 -9.225731492042541504e-01 2.782550448734988358e-12 1.352871775627136230e+00 -1.279164816604672072e-12
1.000000000000000000e+00 8.460762500762939453e-01 -2.021647823105543473e-12 -9.029381871223449707e-01 3.210737448480771583e-12 1.388214707374572754e+00 -1.379605847964815446e-12
1.000000000000000000e+00 8.600039482116699219e-01 -2.123085995203721765e-12 -9.007841944694519043e-01 3.095631390115372028e-12 1.382986187934875488e+00 -1.403729021041966174e-12
1.000000000000000000e+00 8.377509713172912598e-01 -2.424963875535812718e-12 -8.811492919921875000e-01 3.520108250026909857e-12 1.418329119682312012e+00 -1.473202636270709576e-12
1.000000000000000000e+00 8.530704379081726074e-01 -2.498624137453608895e-12 -8.777561187744140625e-01 3.420709462215176799e-12 1.412947773933410645e+00 -1.527655497761404302e-12
1.000000000000000000e+00 8.308175206184387207e-01 -2.862981986900825504e-12 -8.581211566925048828e-01 3.845765719767690882e-12 1.448290705680847168e+00 -1.563138941201858145e-12
1.000000000000000000e+00 8.475329279899597168e-01 -2.906965033272479459e-12 -8.537977337837219238e-01 3.758295757938512338e-12 1.442443728446960449e+00 -1.650634381782090099e-12
1.000000000000000000e+00 8.252800107002258301e-01 -3.335107797569625276e-12 -8.341627717018127441e-01 4.189485564021211417e-12 1.477786540985107422e+00 -1.649159649987075316e-12
1.000000000000000000e+00 8.433513045310974121e-01 -3.347124227087716619e-12 -8.292587399482727051e-01 4.109339171026737958e-12 1.471164226531982422e+00 -1.773171778678139798e-12
1.000000000000000000e+00 8.210983872413635254e-01 -3.839933145760587863e-12 -8.096237778663635254e-01 4.552669439356060721e-12 1.506507158279418945e+00 -1.730623890722204905e-12
1.000000000000000000e+00 8.404436707496643066e-01 -3.817486691343185967e-12 -8.045529723167419434e-01 4.474584331531916703e-12 1.498777747154235840e+00 -1.895398768492206898e-12
1.000000000000000000e+00 8.201543688774108887e-01 -4.375834330300198971e-12 -7.849180102348327637e-01 4.936801401705936954e-12 1.534120559692382812e+00 -1.807672934950321775e-12
1.000000000000000000e+00 8.376207351684570312e-01 -4.330508607958138967e-12 -7.768198251724243164e-01 4.864690247852188065e-12 1.528351902961730957e+00 -2.015761906351554167e-12
1.000000000000000000e+00 8.231662511825561523e-01 -4.887420329557912169e-12 -7.571848630905151367e-01 5.301530481977012599e-12 1.563694834709167480e+00 -1.879993990344663857e-12
1.000000000000000000e+00 8.345577716827392578e-01 -4.835392503066415770e-12 -7.444143891334533691e-01 5.244623745709331430e-12 1.561393857002258301e+00 -2.100747310482264929e-12
1.000000000000000000e+00 8.280866742134094238e-01 -5.282657557920122926e-12 -7.247794270515441895e-01 5.584467784036650784e-12 1.596736788749694824e+00 -1.944828629737993531e-12
1.000000000000000000e+00 8.326369524002075195e-01 -5.234577528379080746e-12 -7.108649015426635742e-01 5.543876122060531486e-12 1.594085693359375000e+00 -2.115006086933490792e-12
1.000000000000000000e+00 8.320325613021850586e-01 -5.526768279140448215e-12 -6.912299990653991699e-01 5.762415718202351655e-12 1.629428625106811523e+00 -1.989935343241211463e-12
1.000000000000000000e+00 8.329938650131225586e-01 -5.474874026356602030e-12 -6.827539801597595215e-01 5.723944321994745010e-12 1.620295524597167969e+00 -2.072630045021894851e-12
1.000000000000000000e+00 8.348070383071899414e-01 -5.693063642037143879e-12 -6.631190180778503418e-01 5.886382093561737250e-12 1.654052376747131348e+00 -1.996949914456758179e-12
1.000000000000000000e+00 8.345310091972351074e-01 -5.628081334307921679e-12 -6.615496873855590820e-01 5.839068378116207825e-12 1.640319108963012695e+00 -2.033751422478302651e-12
1.000000000000000000e+00 8.376030921936035156e-01 -5.847516481444214875e-12 -6.419147253036499023e-01 6.003626415451712717e-12 1.674891591072082520e+00 -1.978357798762542252e-12
1.000000000000000000e+00 8.361204266548156738e-01 -5.752745502185518944e-12 -6.436718106269836426e-01 5.933316338246896748e-12 1.655391931533813477e+00 -2.014050384802068550e-12
1.000000000000000000e+00 8.399986028671264648e-01 -5.967338168738622883e-12 -6.240368485450744629e-01 6.095547677720247748e-12 1.689436316490173340e+00 -1.959981005619781946e-12
1.000000000000000000e+00 8.376060128211975098e-01 -5.851704971276960876e-12 -6.305027604103088379e-01 6.008393869244565977e-12 1.667544245719909668e+00 -1.999038087840965261e-12
1.000000000000000000e+00 8.422521352767944336e-01 -6.074144659473645902e-12 -6.108677983283996582e-01 6.178243246862669125e-12 1.702091217041015625e+00 -1.941181156789317797e-12
1.000000000000000000e+00 8.385800719261169434e-01 -5.924150926761573288e-12 -6.212846636772155762e-01 6.063442282988606991e-12 1.674918651580810547e+00 -1.993418451140538394e-12
1.000000000000000000e+00 8.437739014625549316e-01 -6.148329241562056069e-12 -6.016497015953063965e-01 6.235940149673657729e-12 1.709674000740051270e+00 -1.930871261490718638e-12
1.000000000000000000e+00 8.389744162559509277e-01 -5.966818619057567830e-12 -6.174803972244262695e-01 6.095400659905658713e-12 1.678385376930236816e+00 -1.993353399010189264e-12
1.000000000000000000e+00 8.448361754417419434e-01 -6.206468932540287753e-12 -5.978454351425170898e-01 6.281048597900351638e-12 1.713728308677673340e+00 -1.924851987869513614e-12
1.000000000000000000e+00 8.386315107345581055e-01 -5.989781587389941819e-12 -6.174803972244262695e-01 6.111796398838853506e-12 1.678385376930236816e+00 -2.005212185532401215e-12
1.000000000000000000e+00 8.447594046592712402e-01 -6.222238436298654918e-12 -5.978454351425170898e-01 6.293187759104368340e-12 1.713433504104614258e+00 -1.931301472912760886e-12
1.000000000000000000e+00 8.376198410987854004e-01 -5.968059813704629235e-12 -6.174803972244262695e-01 6.093632109321900359e-12 1.678090572357177734e+00 -2.020318374401641748e-12
1.000000000000000000e+00 8.434661030769348145e-01 -6.137528853200624468e-12 -5.998567938804626465e-01 6.228626555498939510e-12 1.702470660209655762e+00 -1.939119654778553858e-12
1.000000000000000000e+00 8.363546729087829590e-01 -5.887097233314708689e-12 -6.194917559623718262e-01 6.031143900270263813e-12 1.667127728462219238e+00 -2.024251643042984661e-12
1.000000000000000000e+00 8.415954709053039551e-01 -6.026287541899266742e-12 -6.165654063224792480e-01 6.143951233189559602e-12 1.692741036415100098e+00 -1.952433223775806859e-12
1.000000000000000000e+00 8.373163938522338867e-01 -5.884150805490762082e-12 -6.300809383392333984e-01 6.030731036082981333e-12 1.669540643692016602e+00 -2.007016297947417094e-12
1.000000000000000000e+00 8.377785086631774902e-01 -5.874504008240855057e-12 -6.366632580757141113e-01 6.025586279934103118e-12 1.669478178024291992e+00 -1.998621537366296330e-12
1.000000000000000000e+00 8.361041545867919922e-01 -5.805779468293081891e-12 -6.454845666885375977e-01 5.971680615279861826e-12 1.658840298652648926e+00 -2.019518016357912948e-12
1.000000000000000000e+00 8.350162506103515625e-01 -5.735077777263564158e-12 -6.583575606346130371e-01 5.918512208102910677e-12 1.648800730705261230e+00 -2.032158946327355942e-12
1.000000000000000000e+00 8.346102833747863770e-01 -5.709295449601858863e-12 -6.619759798049926758e-01 5.898848683821844574e-12 1.644715428352355957e+00 -2.038802720399912616e-12
1.000000000000000000e+00 8.322206735610961914e-01 -5.556013548541072211e-12 -6.816109418869018555e-01 5.782947905264013144e-12 1.622069001197814941e+00 -2.069626371323241010e-12
1.000000000000000000e+00 8.334026932716369629e-01 -5.597528083406411170e-12 -6.808879971504211426e-01 5.815112714274706107e-12 1.630148053169250488e+00 -2.052432442750662389e-12
1.000000000000000000e+00 8.301810622215270996e-01 -5.360301178619630846e-12 -7.005228996276855469e-01 5.636411476439562307e-12 1.594805121421813965e+00 -2.102050304653158008e-12
1.000000000000000000e+00 8.319700360298156738e-01 -5.397872687024074523e-12 -7.119830250740051270e-01 5.667296493205853380e-12 1.605681300163269043e+00 -2.065130401754378120e-12
1.000000000000000000e+00 8.304312825202941895e-01 -5.261557248920079033e-12 -7.255548834800720215e-01 5.563874881653330107e-12 1.581585526466369629e+00 -2.102558361791184716e-12
1.000000000000000000e+00 8.307514786720275879e-01 -5.180975440333135396e-12 -7.431702017784118652e-01 5.505820192125421286e-12 1.569681525230407715e+00 -2.105063953011798716e-12
1.000000000000000000e+00 8.307636380195617676e-01 -5.141467546848632608e-12 -7.474730610847473145e-01 5.475841568375328094e-12 1.562350749969482422e+00 -2.113853796864573198e-12
1.000000000000000000e+00 8.311342000961303711e-01 -4.948574102575653555e-12 -7.671080231666564941e-01 5.333915167188285622e-12 1.530798077583312988e+00 -2.135755981791387370e-12
1.000000000000000000e+00 8.316901326179504395e-01 -4.979904943275270668e-12 -7.755689620971679688e-01 5.357153089191601936e-12 1.540609836578369141e+00 -2.115799722923750181e-12
1.000000000000000000e+00 8.331329226493835449e-01 -4.775050580635431530e-12 -7.952039241790771484e-01 5.205218634590780269e-12 1.505266904830932617e+00 -2.144445211682555197e-12
1.000000000000000000e+00 8.336279392242431641e-01 -4.792808944859006104e-12 -8.017566800117492676e-01 5.218197835638038740e-12 1.510202527046203613e+00 -2.123175333462734571e-12
1.000000000000000000e+00 8.367688059806823730e-01 -4.580816628796391399e-12 -8.213915824890136719e-01 5.060229145426031749e-12 1.474859595298767090e+00 -2.148059508044752874e-12
1.000000000000000000e+00 8.365433216094970703e-01 -4.610180293074250812e-12 -8.273780941963195801e-01 5.081172028270630747e-12 1.481957554817199707e+00 -2.120468947999776255e-12
1.000000000000000000e+00 8.421339988708496094e-01 -4.378874866872717320e-12 -8.470130562782287598e-01 4.906375219299041746e-12 1.446614623069763184e+00 -2.143259528186725049e-12
1.000000000000000000e+00 8.403488993644714355e-01 -4.411868006343189208e-12 -8.512081503868103027e-01 4.930121415280819264e-12 1.452951073646545410e+00 -2.102805343046076914e-12
1.000000000000000000e+00 8.496740460395812988e-01 -4.151926632361968572e-12 -8.708430528640747070e-01 4.729040943562967669e-12 1.417608141899108887e+00 -2.126042614528089736e-12
1.000000000000000000e+00 8.445268869400024414e-01 -4.196465657607673094e-12 -8.729772567749023438e-01 4.763373723237762647e-12 1.425822257995605469e+00 -2.067164798710829920e-12
1.000000000000000000e+00 8.599299192428588867e-01 -3.887452859618889534e-12 -8.926122188568115234e-01 4.515453982945061284e-12 1.390479326248168945e+00 -2.090433078374975828e-12
1.000000000000000000e+00 8.481047153472900391e-01 -3.940914435063280763e-12 -8.916832804679870605e-01 4.564295989772926276e-12 1.401090264320373535e+00 -2.003626865115792910e-12
1.000000000000000000e+00 8.703576326370239258e-01 -3.550837358520797515e-12 -9.113182425498962402e-01 4.233901857580990580e-12 1.365747332572937012e+00 -2.025680621506320556e-12
1.000000000000000000e+00 8.526449799537658691e-01 -3.601166673888878123e-12 -9.096169471740722656e-01 4.298329487478769195e-12 1.376415371894836426e+00 -1.897727634758705761e-12
1.000000000000000000e+00 8.748979568481445312e-01 -3.162306137435844100e-12 -9.292519092559814453e-01 3.893936822291221844e-12 1.341072440147399902e+00 -1.917864304867844538e-12
1.000000000000000000e+00 8.649172186851501465e-01 -3.183583821911306622e-12 -9.322102665901184082e-01 3.957095068285454431e-12 1.342650294303894043e+00 -1.765950450108300096e-12
1.000000000000000000e+00 8.871701955795288086e-01 -2.870011736946787018e-12 -9.518452286720275879e-01 3.617417997092697846e-12 1.307307362556457520e+00 -1.786787514820864509e-12
1.000000000000000000e+00 8.747897744178771973e-01 -2.881327988701887222e-12 -9.499085545539855957e-01 3.694185582436837478e-12 1.314529299736022949e+00 -1.686377816903505966e-12
1.000000000000000000e+00 8.970427513122558594e-01 -2.590171783653505422e-12 -9.695435166358947754e-01 3.326377584836337498e-12 1.279186367988586426e+00 -1.662567652993551803e-12
1.000000000000000000e+00 8.874218463897705078e-01 -2.573710342068658008e-12 -9.666994810104370117e-01 3.418420494588625402e-12 1.285381436347961426e+00 -1.582995995570712910e-12
1.000000000000000000e+00 9.096747636795043945e-01 -2.352171409036873939e-12 -9.863344430923461914e-01 3.059134976585164978e-12 1.250038504600524902e+00 -1.538481473294106561e-12
1.000000000000000000e+00 8.997616767883300781e-01 -2.317103973970002784e-12 -9.809394478797912598e-01 3.169551643714130229e-12 1.258664011955261230e+00 -1.489712216432015346e-12
1.000000000000000000e+00 9.220145940780639648e-01 -2.141834886532079096e-12 -1.000574350357055664e+00 2.795947718139957239e-12 1.223321199417114258e+00 -1.417138758771918639e-12
1.000000000000000000e+00 9.130824208259582520e-01 -2.081625236766138087e-12 -9.933480620384216309e-01 2.928712610969497199e-12 1.233003377914428711e+00 -1.392451692144858200e-12
1.000000000000000000e+00 9.353353977203369141e-01 -1.961361628666224988e-12 -1.012983083724975586e+00 2.547023139273796311e-12 1.197660446166992188e+00 -1.298991188052045498e-12
1.000000000000000000e+00 9.263399839401245117e-01 -1.877948534526052704e-12 -1.003786683082580566e+00 2.703583450863744631e-12 1.209272861480712891e+00 -1.298580925949976983e-12
1.000000000000000000e+00 9.485929012298583984e-01 -1.806902500886553575e-12 -1.023421645164489746e+00 2.307379981525414792e-12 1.173929929733276367e+00 -1.184431133900709643e-12
1.000000000000000000e+00 9.396985769271850586e-01 -1.697136571901514124e-12 -1.012463331222534180e+00 2.490653299921929964e-12 1.187254786491394043e+00 -1.206497683876872618e-12
1.000000000000000000e+00 9.619515538215637207e-01 -1.675865067378434770e-12 -1.032098293304443359e+00 2.080001535592623796e-12 1.151911973953247070e+00 -1.074095890354898053e-12
1.000000000000000000e+00 9.526770710945129395e-01 -1.539036367965984642e-12 -1.019523024559020996e+00 2.291327934680897904e-12 1.167208075523376465e+00 -1.118078394625465766e-12
1.000000000000000000e+00 9.749300479888916016e-01 -1.565392997518455509e-12 -1.039157986640930176e+00 1.863992467321384794e-12 1.131865143775939941e+00 -9.680995154831562033e-13
1.000000000000000000e+00 9.651367664337158203e-01 -1.399211367429653574e-12 -1.025138854980468750e+00 2.104883541770297128e-12 1.149136781692504883e+00 -1.033341706473123178e-12
1.000000000000000000e+00 9.873896837234497070e-01 -1.471943877548453905e-12 -1.044773817062377930e+00 1.660541062292741898e-12 1.113793849945068359e+00 -8.678451837371148336e-13
1.000000000000000000e+00 9.767692089080810547e-01 -1.274990638240602880e-12 -1.029508948326110840e+00 1.931743827399134972e-12 1.133132219314575195e+00 -9.534820849532721354e-13
1.000000000000000000e+00 9.990221261978149414e-01 -1.392253825248379595e-12 -1.049143910408020020e+00 1.469476233403876897e-12 1.097789287567138672e+00 -7.727940466370486483e-13
1.000000000000000000e+00 9.873750209808349609e-01 -1.162924574346635431e-12 -1.032817959785461426e+00 1.771677205983368530e-12 1.119218349456787109e+00 -8.784245574856852645e-13
1.000000000000000000e+00 1.009627938270568848e+00 -1.322906953253599749e-12 -1.052452921867370605e+00 1.291070440660735397e-12 1.083875417709350586e+00 -6.839779936006207262e-13
1.000000000000000000e+00 9.967249035835266113e-01 -1.059806539402408099e-12 -1.035259366035461426e+00 1.624704494204709526e-12 1.107426643371582031e+00 -8.087157245956211327e-13
1.000000000000000000e+00 1.018977880477905273e+00 -1.260328538581212410e-12 -1.054894208908081055e+00 1.125174931525252386e-12 1.072083711624145508e+00 -6.009096757512988329e-13
1.000000000000000000e+00 1.004639983177185059e+00 -9.625648802330522003e-13 -1.037004232406616211e+00 1.490444161318660310e-12 1.097766876220703125e+00 -7.445739446006183204e-13
1.000000000000000000e+00 1.026892900466918945e+00 -1.200972481185669238e-12 -1.056639194488525391e+00 9.717010182597185519e-13 1.062423944473266602e+00 -5.237630533276582678e-13
1.000000000000000000e+00 1.010956287384033203e+00 -8.683924889937855163e-13 -1.038209676742553711e+00 1.368307810806212999e-12 1.090245008468627930e+00 -6.856260893230159414e-13
1.000000000000000000e+00 1.033209204673767090e+00 -1.141535542308058648e-12 -1.057844638824462891e+00 8.300648037841418247e-13 1.054902076721191406e+00 -4.526189264966035131e-13
1.000000000000000000e+00 1.015548467636108398e+00 -7.746369734898395087e-13 -1.039002180099487305e+00 1.257966170467583744e-12 1.084860324859619141e+00 -6.320832529257969234e-13
1.000000000000000000e+00 1.037801384925842285e+00 -1.079132334706744967e-12 -1.058475613594055176e+00 6.997397995235632440e-13 1.049517393112182617e+00 -3.871096423014447341e-13
1.000000000000000000e+00 1.018403649330139160e+00 -6.785787752018601626e-13 -1.039553284645080566e+00 1.157583794444971836e-12 1.081534743309020996e+00 -5.829709002862226708e-13
1.000000000000000000e+00 1.040656566619873047e+00 -1.010221095144869796e-12 -1.058330059051513672e+00 5.809671862512522100e-13 1.046191811561584473e+00 -3.271861405938769618e-13
1.000000000000000000e+00 1.019609689712524414e+00 -5.794797692908193465e-13 -1.040065050125122070e+00 1.065150571910589150e-12 1.080124974250793457e+00 -5.372351868926372731e-13
1.000000000000000000e+00 1.041862607002258301e+00 -9.320134724752349165e-13 -1.058048009872436523e+00 4.756490340485086676e-13 1.044782042503356934e+00 -2.736664519130405093e-13
1.000000000000000000e+00 1.019609689712524414e+00 -4.785919924255033209e-13 -1.040308713912963867e+00 9.828327388050617230e-13 1.080124974250793457e+00 -4.963129516741271452e-13
1.000000000000000000e+00 1.041862607002258301e+00 -8.474019012535971562e-13 -1.057725191116333008e+00 3.866565271085087296e-13 1.044782042503356934e+00 -2.276953040176998844e-13
1.000000000000000000e+00 1.019609689712524414e+00 -3.788990334593206333e-13 -1.040289759635925293e+00 9.165111161321681799e-13 1.080124974250793457e+00 -4.633292989726645050e-13
1.000000000000000000e+00 1.041862607002258301e+00 -7.672538277457563449e-13 -1.056931614875793457e+00 3.278151946943530515e-13 1.044782042503356934e+00 -1.961652005113070918e-13
1.000000000000000000e+00 1.019609689712524414e+00 -2.972044539726464984e-13 -1.040321946144104004e+00 8.799905248935147029e-13 1.080124974250793457e+00 -4.464783035472430495e-13
1.000000000000000000e+00 1.041862607002258301e+00 -7.085914971102780235e-13 -1.055604100227355957e+00 3.114891428557947650e-13 1.044782042503356934e+00 -1.849455376172481902e-13
1.000000000000000000e+00 1.019609689712524414e+00 -2.470593987637798028e-13 -1.040420055389404297e+00 8.864697712863967016e-13 1.080124974250793457e+00 -4.515004364304131546e-13
1.000000000000000000e+00 1.041862607002258301e+00 -6.846391942955110110e-13 -1.053741693496704102e+00 3.508514279885327491e-13 1.044782042503356934e+00 -2.006207022340819601e-13
1.000000000000000000e+00 1.019609689712524414e+00 -2.426883292851872431e-13 -1.040552616119384766e+00 9.474840616946478278e-13 1.080124974250793457e+00 -4.837248765605928202e-13
1.000000000000000000e+00 1.041862607002258301e+00 -7.082714406289603026e-13 -1.051385402679443359e+00 4.578855740747234115e-13 1.044782042503356934e+00 -2.481758017407881267e-13
1.000000000000000000e+00 1.019609689712524414e+00 -2.981265408152911078e-13 -1.040660142898559570e+00 1.073934561071632210e-12 1.080124974250793457e+00 -5.484497404839583368e-13
1.000000000000000000e+00 1.033929109573364258e+00 -7.922200764322318012e-13 -1.048599004745483398e+00 6.425156630698869442e-13 1.059663534164428711e+00 -3.325570342108813415e-13
1.000000000000000000e+00 1.011676073074340820e+00 -4.022602563547028609e-13 -1.039262056350708008e+00 1.169187359775780699e-12 1.095006465911865234e+00 -5.952396236498513904e-13
1.000000000000000000e+00 1.019930958747863770e+00 -7.809842182682213974e-13 -1.046434521675109863e+00 7.865588605784901155e-13 1.073051095008850098e+00 -4.011065568229610356e-13
1.000000000000000000e+00 9.976780414581298828e-01 -4.861721919144357251e-13 -1.035629630088806152e+00 1.257088617229173977e-12 1.108394026756286621e+00 -6.348848855496080912e-13
1.000000000000000000e+00 1.008424043655395508e+00 -7.867986318889352848e-13 -1.044672489166259766e+00 9.406808014825185360e-13 1.088441610336303711e+00 -4.761537301598006700e-13
1.000000000000000000e+00 9.861710667610168457e-01 -5.419516289732750902e-13 -1.029731631278991699e+00 1.408604461371198990e-12 1.123784422874450684e+00 -7.052570333287988547e-13
1.000000000000000000e+00 9.955213069915771484e-01 -8.328019805887987292e-13 -1.042817234992980957e+00 1.083213271683980405e-12 1.104206919670104980e+00 -5.465025675922829951e-13
1.000000000000000000e+00 9.732683300971984863e-01 -6.126286544033687775e-13 -1.023182272911071777e+00 1.577189767676401289e-12 1.139549851417541504e+00 -7.849618849885275917e-13
1.000000000000000000e+00 9.824689626693725586e-01 -9.073775259806071691e-13 -1.039793491363525391e+00 1.250210113386274191e-12 1.122126221656799316e+00 -6.277622193774645698e-13
1.000000000000000000e+00 9.602160453796386719e-01 -7.099942378810397692e-13 -1.020158529281616211e+00 1.772477347186662833e-12 1.157469153404235840e+00 -8.763165432017216983e-13
1.000000000000000000e+00 9.669546484947204590e-01 -1.021860872828239675e-12 -1.031961560249328613e+00 1.460904097347337505e-12 1.144550800323486328e+00 -7.277135166162962410e-13
1.000000000000000000e+00 9.447017312049865723e-01 -8.564211622860695705e-13 -1.012326717376708984e+00 1.951521843429615544e-12 1.179893732070922852e+00 -9.576080163206657225e-13
1.000000000000000000e+00 9.523410201072692871e-01 -1.117365206436404801e-12 -1.024417042732238770e+00 1.675682270892153714e-12 1.167169809341430664e+00 -8.286010766411777695e-13
1.000000000000000000e+00 9.300880432128906250e-01 -1.014668384036188087e-12 -1.004782080650329590e+00 2.157714545231170788e-12 1.202512741088867188e+00 -1.047284437991069517e-12
1.000000000000000000e+00 9.374926686286926270e-01 -1.259079646098726357e-12 -1.014043927192687988e+00 1.908423939711578754e-12 1.192160844802856445e+00 -9.372856223793801789e-13
1.000000000000000000e+00 9.152397513389587402e-01 -1.204461769037379337e-12 -9.944089651107788086e-01 2.369735050550270117e-12 1.227503776550292969e+00 -1.136630286419082481e-12
